# Run,V_Traumatic,Time,V,Similarity
1.200000000000000000e+01,5.000000000000000000e+00,5.400215000000000146e+03,1.488532460741757601e+00,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,6.000363000000000284e+03,1.218817040688263020e+00,2.000000000000000111e-01
1.200000000000000000e+01,5.000000000000000000e+00,6.600737000000000080e+03,6.169995768613245612e-01,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,7.200296000000000276e+03,5.603464279736389830e-01,2.000000000000000111e-01
1.200000000000000000e+01,5.000000000000000000e+00,7.800112000000000080e+03,1.403486228632309096e-01,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,8.400414000000000669e+03,5.852676167260928430e-01,5.999999999999999778e-01
1.200000000000000000e+01,5.000000000000000000e+00,9.000132999999999811e+03,5.852676167260928430e-01,5.999999999999999778e-01
1.200000000000000000e+01,5.000000000000000000e+00,9.600194999999999709e+03,1.766694597960276170e+00,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,1.020025599999999940e+04,5.852676167260928430e-01,2.000000000000000111e-01
1.200000000000000000e+01,5.000000000000000000e+00,1.080045199999999932e+04,1.488532460741757601e+00,2.000000000000000111e-01
1.200000000000000000e+01,5.000000000000000000e+00,1.140019599999999991e+04,5.852676167260928430e-01,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,1.200028900000000067e+04,1.218817040688263020e+00,0.000000000000000000e+00
1.200000000000000000e+01,5.000000000000000000e+00,1.260015200000000004e+04,1.403486228632309096e-01,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,1.320040400000000045e+04,5.852676167260928430e-01,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,1.380017000000000007e+04,1.766694597960276170e+00,2.000000000000000111e-01
1.200000000000000000e+01,5.000000000000000000e+00,1.440015799999999945e+04,1.424464362431120179e+00,2.000000000000000111e-01
1.200000000000000000e+01,5.000000000000000000e+00,1.500014199999999983e+04,1.218817040688263020e+00,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,1.560029900000000089e+04,1.043862743398999093e+00,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,1.620018699999999990e+04,6.515782317210530028e-01,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,1.680022999999999956e+04,1.218817040688263020e+00,5.999999999999999778e-01
1.200000000000000000e+01,5.000000000000000000e+00,1.740013300000000163e+04,6.515782317210530028e-01,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,1.800020999999999913e+04,1.766694597960276170e+00,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,1.860015999999999985e+04,6.992331422685031939e-01,2.000000000000000111e-01
1.200000000000000000e+01,5.000000000000000000e+00,1.920017599999999948e+04,1.695901874274736487e+00,5.999999999999999778e-01
1.200000000000000000e+01,5.000000000000000000e+00,1.980013999999999942e+04,1.218817040688263020e+00,5.999999999999999778e-01
1.200000000000000000e+01,5.000000000000000000e+00,2.040020000000000073e+04,5.000000000000000000e+00,2.000000000000000111e-01
1.200000000000000000e+01,5.000000000000000000e+00,2.100031599999999889e+04,5.000000000000000000e+00,2.000000000000000111e-01
1.200000000000000000e+01,5.000000000000000000e+00,2.160026399999999921e+04,1.424464362431120179e+00,2.000000000000000111e-01
1.200000000000000000e+01,5.000000000000000000e+00,2.220022899999999936e+04,5.000000000000000000e+00,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,2.280018799999999828e+04,5.000000000000000000e+00,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,2.340026399999999921e+04,1.130985828061304099e+00,5.999999999999999778e-01
1.200000000000000000e+01,5.000000000000000000e+00,2.400011100000000079e+04,5.000000000000000000e+00,5.999999999999999778e-01
1.200000000000000000e+01,5.000000000000000000e+00,2.460023600000000079e+04,5.000000000000000000e+00,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,2.520015199999999822e+04,1.218817040688263020e+00,2.000000000000000111e-01
1.200000000000000000e+01,5.000000000000000000e+00,2.580015000000000146e+04,5.000000000000000000e+00,0.000000000000000000e+00
1.200000000000000000e+01,5.000000000000000000e+00,2.640019499999999971e+04,5.852676167260928430e-01,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,2.700018799999999828e+04,7.397882020546548976e-01,5.999999999999999778e-01
1.200000000000000000e+01,5.000000000000000000e+00,2.760012900000000081e+04,5.000000000000000000e+00,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,2.820019700000000012e+04,5.852676167260928430e-01,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,2.880016400000000067e+04,5.000000000000000000e+00,2.000000000000000111e-01
1.200000000000000000e+01,5.000000000000000000e+00,2.940021700000000055e+04,1.130985828061304099e+00,5.999999999999999778e-01
1.200000000000000000e+01,5.000000000000000000e+00,3.000011100000000079e+04,7.101388869946310134e-01,5.999999999999999778e-01
1.200000000000000000e+01,5.000000000000000000e+00,3.060017199999999866e+04,1.424464362431120179e+00,5.999999999999999778e-01
1.200000000000000000e+01,5.000000000000000000e+00,3.120019499999999971e+04,1.218817040688263020e+00,2.000000000000000111e-01
1.200000000000000000e+01,5.000000000000000000e+00,3.180018000000000029e+04,4.933598074359819563e-01,5.999999999999999778e-01
1.200000000000000000e+01,5.000000000000000000e+00,3.240016400000000067e+04,1.766694597960276170e+00,2.000000000000000111e-01
1.200000000000000000e+01,5.000000000000000000e+00,3.300023999999999796e+04,1.021689846688573322e+00,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,3.360015000000000146e+04,5.000000000000000000e+00,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,3.420012000000000262e+04,1.488532460741757601e+00,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,3.480024199999999837e+04,1.497502210724177552e-01,5.999999999999999778e-01
1.200000000000000000e+01,5.000000000000000000e+00,3.540011299999999756e+04,5.000000000000000000e+00,2.000000000000000111e-01
1.200000000000000000e+01,5.000000000000000000e+00,3.600013700000000244e+04,5.000000000000000000e+00,2.000000000000000111e-01
1.200000000000000000e+01,5.000000000000000000e+00,3.660012000000000262e+04,5.000000000000000000e+00,2.000000000000000111e-01
1.200000000000000000e+01,5.000000000000000000e+00,3.720011299999999756e+04,5.000000000000000000e+00,4.000000000000000222e-01
1.200000000000000000e+01,5.000000000000000000e+00,3.780016999999999825e+04,5.000000000000000000e+00,2.000000000000000111e-01
1.200000000000000000e+01,5.000000000000000000e+00,3.840022299999999814e+04,1.043862743398999093e+00,0.000000000000000000e+00
1.200000000000000000e+01,5.000000000000000000e+00,3.900015200000000186e+04,1.424464362431120179e+00,5.999999999999999778e-01
1.200000000000000000e+01,5.000000000000000000e+00,3.960016999999999825e+04,9.143400432940784750e-01,0.000000000000000000e+00
1.200000000000000000e+01,5.000000000000000000e+00,4.020020300000000134e+04,1.497502210724177552e-01,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,1.100000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,5.000000000000000000e+00,6.011000000000000227e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,5.000000000000000000e+00,2.400836999999999989e+03,7.957116772514822856e-01,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,3.000351000000000113e+03,1.066596738237133524e+00,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,3.601099999999999909e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,5.000000000000000000e+00,4.200222999999999956e+03,6.810598203067710354e-01,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,4.800435000000000400e+03,8.511323252333498068e-01,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,5.400291000000000167e+03,1.424392605460572891e+00,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,6.000233000000000175e+03,1.424392605460572891e+00,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,6.601074999999999818e+03,1.180166996504353971e+00,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,7.200341999999999643e+03,6.810598203067710354e-01,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,7.800145999999999731e+03,7.957116772514822856e-01,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,8.400390999999999622e+03,1.738971181709569658e+00,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,9.000495999999999185e+03,4.585850528015831262e-01,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,9.600164000000000669e+03,1.738971181709569658e+00,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,1.020021600000000035e+04,1.738971181709569658e+00,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,1.080046800000000076e+04,7.957116772514822856e-01,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,1.140013400000000001e+04,1.738971181709569658e+00,5.999999999999999778e-01
1.300000000000000000e+01,5.000000000000000000e+00,1.200017400000000089e+04,1.132326606163851501e-01,5.999999999999999778e-01
1.300000000000000000e+01,5.000000000000000000e+00,1.260035100000000057e+04,1.918268872410174408e+00,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,1.320041300000000047e+04,1.738971181709569658e+00,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,1.380018800000000010e+04,1.738971181709569658e+00,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,1.440012900000000081e+04,1.918268872410174408e+00,5.999999999999999778e-01
1.300000000000000000e+01,5.000000000000000000e+00,1.500020900000000074e+04,1.469561153320004365e+00,5.999999999999999778e-01
1.300000000000000000e+01,5.000000000000000000e+00,1.560028000000000065e+04,2.029917931483706806e-01,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,1.620024200000000019e+04,1.424392605460572891e+00,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,1.680015199999999822e+04,1.918268872410174408e+00,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,1.740015999999999985e+04,1.738971181709569658e+00,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,1.800020000000000073e+04,1.424392605460572891e+00,5.999999999999999778e-01
1.300000000000000000e+01,5.000000000000000000e+00,1.860013699999999881e+04,1.424392605460572891e+00,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,1.920029000000000087e+04,8.511323252333498068e-01,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,1.980017599999999948e+04,1.424392605460572891e+00,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,2.040023600000000079e+04,5.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,5.000000000000000000e+00,2.100011500000000160e+04,1.738971181709569658e+00,0.000000000000000000e+00
1.300000000000000000e+01,5.000000000000000000e+00,2.160030700000000070e+04,7.957116772514822856e-01,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,2.220017199999999866e+04,1.214177332394532183e+00,5.999999999999999778e-01
1.300000000000000000e+01,5.000000000000000000e+00,2.280027500000000146e+04,1.424392605460572891e+00,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,2.340018799999999828e+04,1.424392605460572891e+00,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,2.400025999999999840e+04,5.000000000000000000e+00,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,2.460063000000000102e+04,1.469561153320004365e+00,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,2.520030299999999988e+04,2.029917931483706806e-01,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,2.580026800000000003e+04,1.952934778541723926e-01,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,2.640013300000000163e+04,8.852001900919548305e-02,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,2.700033199999999852e+04,1.424392605460572891e+00,0.000000000000000000e+00
1.300000000000000000e+01,5.000000000000000000e+00,2.760016400000000067e+04,1.180166996504353971e+00,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,2.820013300000000163e+04,1.351396967599859389e+00,5.999999999999999778e-01
1.300000000000000000e+01,5.000000000000000000e+00,2.880011100000000079e+04,1.918268872410174408e+00,8.000000000000000444e-01
1.300000000000000000e+01,5.000000000000000000e+00,2.940027500000000146e+04,4.380514947992339980e-01,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,3.000012700000000041e+04,3.213077506756549795e-01,5.999999999999999778e-01
1.300000000000000000e+01,5.000000000000000000e+00,3.060013000000000102e+04,1.755683553177517231e+00,5.999999999999999778e-01
1.300000000000000000e+01,5.000000000000000000e+00,3.120018400000000111e+04,5.000000000000000000e+00,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,3.180019099999999889e+04,1.755683553177517231e+00,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,3.240019099999999889e+04,1.424392605460572891e+00,0.000000000000000000e+00
1.300000000000000000e+01,5.000000000000000000e+00,3.300029000000000087e+04,9.489611737154171056e-01,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,3.360019999999999709e+04,1.807180945084108536e+00,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,3.420018000000000029e+04,9.489611737154171056e-01,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,3.480017599999999948e+04,1.123659070724133846e+00,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,3.540015200000000186e+04,9.489611737154171056e-01,5.999999999999999778e-01
1.300000000000000000e+01,5.000000000000000000e+00,3.600020700000000215e+04,5.000000000000000000e+00,4.000000000000000222e-01
1.300000000000000000e+01,5.000000000000000000e+00,3.660030999999999767e+04,1.449520327185557678e+00,5.999999999999999778e-01
1.300000000000000000e+01,5.000000000000000000e+00,3.720021499999999651e+04,7.044490648724017756e-01,5.999999999999999778e-01
1.300000000000000000e+01,5.000000000000000000e+00,3.780015200000000186e+04,1.424392605460572891e+00,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,3.840013700000000244e+04,2.029917931483706806e-01,5.999999999999999778e-01
1.300000000000000000e+01,5.000000000000000000e+00,3.900018800000000192e+04,4.380514947992339980e-01,2.000000000000000111e-01
1.300000000000000000e+01,5.000000000000000000e+00,3.960015000000000146e+04,1.738971181709569658e+00,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.100000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,5.000000000000000000e+00,6.007229999999999563e+02,2.637271045815374748e-01,2.000000000000000111e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.201099999999999909e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,5.000000000000000000e+00,3.001099999999999909e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,5.000000000000000000e+00,4.200162999999999556e+03,1.870685257737011220e+00,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,4.800377000000000407e+03,1.535381009616083814e+00,2.000000000000000111e-01
1.400000000000000000e+01,5.000000000000000000e+00,5.400394000000000233e+03,1.870685257737011220e+00,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,6.000161000000000058e+03,1.702786611945764195e+00,2.000000000000000111e-01
1.400000000000000000e+01,5.000000000000000000e+00,6.600247999999999593e+03,2.637271045815374748e-01,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,7.200311999999999898e+03,1.870685257737011220e+00,2.000000000000000111e-01
1.400000000000000000e+01,5.000000000000000000e+00,7.800314000000000306e+03,1.974853195505773762e+00,5.999999999999999778e-01
1.400000000000000000e+01,5.000000000000000000e+00,8.400193999999999505e+03,1.044169976676050604e+00,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,9.000380999999999403e+03,1.974853195505773762e+00,2.000000000000000111e-01
1.400000000000000000e+01,5.000000000000000000e+00,9.600703999999999724e+03,2.267464880880933897e-01,2.000000000000000111e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.020041300000000047e+04,6.373019694456478756e-01,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.080027499999999964e+04,1.535381009616083814e+00,5.999999999999999778e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.140018200000000070e+04,1.400234711409408250e+00,8.000000000000000444e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.200040899999999965e+04,1.974853195505773762e+00,2.000000000000000111e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.260028000000000065e+04,1.636929077988311665e+00,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.320014500000000044e+04,3.048996258611746946e-01,5.999999999999999778e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.380042100000000028e+04,1.044169976676050604e+00,2.000000000000000111e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.440014700000000084e+04,1.535381009616083814e+00,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.500030500000000029e+04,1.636929077988311665e+00,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.560017300000000068e+04,1.870685257737011220e+00,2.000000000000000111e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.620043399999999929e+04,1.567745051885982566e+00,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.680023199999999997e+04,1.702786611945764195e+00,5.999999999999999778e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.740047499999999854e+04,1.702786611945764195e+00,2.000000000000000111e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.800014800000000105e+04,1.649631392336840641e+00,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.860027500000000146e+04,1.974853195505773762e+00,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,1.920016400000000067e+04,6.373019694456478756e-01,0.000000000000000000e+00
1.400000000000000000e+01,5.000000000000000000e+00,1.980026599999999962e+04,1.702786611945764195e+00,2.000000000000000111e-01
1.400000000000000000e+01,5.000000000000000000e+00,2.040014800000000105e+04,1.649631392336840641e+00,5.999999999999999778e-01
1.400000000000000000e+01,5.000000000000000000e+00,2.100018799999999828e+04,1.305449798373147230e+00,5.999999999999999778e-01
1.400000000000000000e+01,5.000000000000000000e+00,2.160038999999999942e+04,1.305449798373147230e+00,2.000000000000000111e-01
1.400000000000000000e+01,5.000000000000000000e+00,2.220018999999999869e+04,1.468168219040904665e+00,5.999999999999999778e-01
1.400000000000000000e+01,5.000000000000000000e+00,2.280010699999999997e+04,1.870685257737011220e+00,5.999999999999999778e-01
1.400000000000000000e+01,5.000000000000000000e+00,2.340023199999999997e+04,1.044169976676050604e+00,0.000000000000000000e+00
1.400000000000000000e+01,5.000000000000000000e+00,2.400027300000000105e+04,1.974853195505773762e+00,2.000000000000000111e-01
1.400000000000000000e+01,5.000000000000000000e+00,2.460040399999999863e+04,1.567745051885982566e+00,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,2.520014300000000003e+04,1.870685257737011220e+00,5.999999999999999778e-01
1.400000000000000000e+01,5.000000000000000000e+00,2.580017599999999948e+04,1.974853195505773762e+00,5.999999999999999778e-01
1.400000000000000000e+01,5.000000000000000000e+00,2.640024399999999878e+04,1.974853195505773762e+00,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,2.700013699999999881e+04,6.373019694456478756e-01,2.000000000000000111e-01
1.400000000000000000e+01,5.000000000000000000e+00,2.760015199999999822e+04,1.738322296582095694e+00,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,2.820017599999999948e+04,1.738322296582095694e+00,5.999999999999999778e-01
1.400000000000000000e+01,5.000000000000000000e+00,2.880011999999999898e+04,1.974853195505773762e+00,8.000000000000000444e-01
1.400000000000000000e+01,5.000000000000000000e+00,2.940032800000000134e+04,3.048996258611746946e-01,5.999999999999999778e-01
1.400000000000000000e+01,5.000000000000000000e+00,3.000014600000000064e+04,6.373019694456478756e-01,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,3.060014300000000003e+04,1.702786611945764195e+00,2.000000000000000111e-01
1.400000000000000000e+01,5.000000000000000000e+00,3.120022899999999936e+04,1.649631392336840641e+00,5.999999999999999778e-01
1.400000000000000000e+01,5.000000000000000000e+00,3.180040199999999822e+04,1.649631392336840641e+00,0.000000000000000000e+00
1.400000000000000000e+01,5.000000000000000000e+00,3.240017599999999948e+04,8.190285235010552611e-01,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,3.300019499999999971e+04,1.636929077988311665e+00,2.000000000000000111e-01
1.400000000000000000e+01,5.000000000000000000e+00,3.360012999999999738e+04,1.738322296582095694e+00,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,3.420031999999999971e+04,1.385617552569541999e+00,5.999999999999999778e-01
1.400000000000000000e+01,5.000000000000000000e+00,3.480015600000000268e+04,1.385617552569541999e+00,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,3.540012000000000262e+04,1.629751992362580948e+00,5.999999999999999778e-01
1.400000000000000000e+01,5.000000000000000000e+00,3.600022299999999814e+04,3.084985224284795269e-01,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,3.660025400000000081e+04,1.870685257737011220e+00,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,3.720013700000000244e+04,1.702786611945764195e+00,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,3.780019999999999709e+04,1.974853195505773762e+00,2.000000000000000111e-01
1.400000000000000000e+01,5.000000000000000000e+00,3.840020700000000215e+04,1.649631392336840641e+00,4.000000000000000222e-01
1.400000000000000000e+01,5.000000000000000000e+00,3.900015200000000186e+04,1.567745051885982566e+00,5.999999999999999778e-01
1.400000000000000000e+01,5.000000000000000000e+00,3.960016000000000349e+04,4.895037189837880831e-01,5.999999999999999778e-01
1.400000000000000000e+01,5.000000000000000000e+00,4.020015200000000186e+04,1.649631392336840641e+00,4.000000000000000222e-01
1.500000000000000000e+01,5.000000000000000000e+00,1.100000000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,5.000000000000000000e+00,2.401099999999999909e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,5.000000000000000000e+00,3.600166999999999916e+03,1.569598586832090525e+00,5.999999999999999778e-01
1.500000000000000000e+01,5.000000000000000000e+00,4.200173999999999978e+03,1.569598586832090525e+00,2.000000000000000111e-01
1.500000000000000000e+01,5.000000000000000000e+00,4.800743000000000393e+03,6.498170532905866992e-01,4.000000000000000222e-01
1.500000000000000000e+01,5.000000000000000000e+00,5.400135000000000218e+03,1.308015743386997221e+00,5.999999999999999778e-01
1.500000000000000000e+01,5.000000000000000000e+00,6.000323999999999614e+03,1.308015743386997221e+00,4.000000000000000222e-01
1.500000000000000000e+01,5.000000000000000000e+00,6.600554000000000087e+03,1.508843111237771373e+00,0.000000000000000000e+00
1.500000000000000000e+01,5.000000000000000000e+00,7.200194999999999709e+03,1.308015743386997221e+00,4.000000000000000222e-01
1.500000000000000000e+01,5.000000000000000000e+00,7.800529999999999745e+03,6.498170532905866992e-01,0.000000000000000000e+00
1.500000000000000000e+01,5.000000000000000000e+00,8.400166999999999462e+03,1.508843111237771373e+00,2.000000000000000111e-01
1.500000000000000000e+01,5.000000000000000000e+00,9.000629000000000815e+03,1.018837421053125469e+00,4.000000000000000222e-01
1.500000000000000000e+01,5.000000000000000000e+00,9.600361000000000786e+03,1.569598586832090525e+00,4.000000000000000222e-01
1.500000000000000000e+01,5.000000000000000000e+00,1.020027200000000084e+04,6.498170532905866992e-01,2.000000000000000111e-01
1.500000000000000000e+01,5.000000000000000000e+00,1.080066200000000026e+04,4.123579548330613687e-01,2.000000000000000111e-01
1.500000000000000000e+01,5.000000000000000000e+00,1.140016799999999967e+04,5.822109858369330926e-01,4.000000000000000222e-01
1.500000000000000000e+01,5.000000000000000000e+00,1.200026100000000042e+04,1.569598586832090525e+00,4.000000000000000222e-01
1.500000000000000000e+01,5.000000000000000000e+00,1.260040500000000065e+04,3.911160966935229855e-01,4.000000000000000222e-01
1.500000000000000000e+01,5.000000000000000000e+00,1.320035000000000036e+04,6.498170532905866992e-01,2.000000000000000111e-01
1.500000000000000000e+01,5.000000000000000000e+00,1.380025799999999981e+04,1.569598586832090525e+00,4.000000000000000222e-01
1.500000000000000000e+01,5.000000000000000000e+00,1.440017300000000068e+04,1.308015743386997221e+00,5.999999999999999778e-01
1.500000000000000000e+01,5.000000000000000000e+00,1.500023699999999917e+04,1.308015743386997221e+00,2.000000000000000111e-01
1.500000000000000000e+01,5.000000000000000000e+00,1.560080099999999948e+04,1.308015743386997221e+00,0.000000000000000000e+00
1.500000000000000000e+01,5.000000000000000000e+00,1.620024899999999980e+04,4.567273811058214505e-01,2.000000000000000111e-01
1.500000000000000000e+01,5.000000000000000000e+00,1.680011999999999898e+04,1.308015743386997221e+00,5.999999999999999778e-01
1.500000000000000000e+01,5.000000000000000000e+00,1.740010399999999936e+04,1.308015743386997221e+00,5.999999999999999778e-01
1.500000000000000000e+01,5.000000000000000000e+00,1.800020000000000073e+04,7.044358514569564189e-01,5.999999999999999778e-01
1.500000000000000000e+01,5.000000000000000000e+00,1.860030900000000111e+04,1.569598586832090525e+00,0.000000000000000000e+00
1.500000000000000000e+01,5.000000000000000000e+00,1.920023600000000079e+04,5.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,5.000000000000000000e+00,1.980011699999999837e+04,8.722571727435151079e-01,5.999999999999999778e-01
1.500000000000000000e+01,5.000000000000000000e+00,2.040011100000000079e+04,6.384679267085258125e-01,5.999999999999999778e-01
1.500000000000000000e+01,5.000000000000000000e+00,2.100036500000000160e+04,8.722571727435151079e-01,4.000000000000000222e-01
1.500000000000000000e+01,5.000000000000000000e+00,2.160025999999999840e+04,1.422156787647619547e+00,4.000000000000000222e-01
1.500000000000000000e+01,5.000000000000000000e+00,2.220020699999999852e+04,5.000000000000000000e+00,2.000000000000000111e-01
1.500000000000000000e+01,5.000000000000000000e+00,2.280034400000000096e+04,1.308015743386997221e+00,4.000000000000000222e-01
1.500000000000000000e+01,5.000000000000000000e+00,2.340035199999999895e+04,8.722571727435151079e-01,4.000000000000000222e-01
1.500000000000000000e+01,5.000000000000000000e+00,2.400014800000000105e+04,5.000000000000000000e+00,4.000000000000000222e-01
1.500000000000000000e+01,5.000000000000000000e+00,2.460013499999999840e+04,5.000000000000000000e+00,4.000000000000000222e-01
1.500000000000000000e+01,5.000000000000000000e+00,2.520012299999999959e+04,1.018837421053125469e+00,2.000000000000000111e-01
1.500000000000000000e+01,5.000000000000000000e+00,2.580011500000000160e+04,1.924174204321893455e+00,2.000000000000000111e-01
1.500000000000000000e+01,5.000000000000000000e+00,2.640024799999999959e+04,1.308015743386997221e+00,4.000000000000000222e-01
1.500000000000000000e+01,5.000000000000000000e+00,2.700011100000000079e+04,1.308015743386997221e+00,5.999999999999999778e-01
1.500000000000000000e+01,5.000000000000000000e+00,2.760016400000000067e+04,1.308015743386997221e+00,5.999999999999999778e-01
